FBgn0261983	Bger_01352
FBgn0032210	Bger_05308
FBgn0033352	Bger_22424
FBgn0259199	Bger_12502
FBgn0025382	Bger_24440
FBgn0037797	Bger_14685
FBgn0038876	Bger_04562
FBgn0024836	Bger_15188
FBgn0038088	Bger_09392
FBgn0024510	Bger_05271
FBgn0010313	Bger_17570
FBgn0037689	Bger_23748
FBgn0085397	Bger_14916
FBgn0028342	Bger_01171
FBgn0023521	Bger_01948
FBgn0031684	Bger_05782
FBgn0039945	Bger_25467
FBgn0023083	Bger_06299
FBgn0029857	Bger_04161
FBgn0026149	Bger_02385
FBgn0025616	Bger_06486
FBgn0039969	Bger_12666
FBgn0061492	Bger_13807
FBgn0010660	Bger_14644
FBgn0020312	Bger_21297
FBgn0050390	Bger_10383
FBgn0000406	Bger_16794
FBgn0032259	Bger_08946
FBgn0032074	Bger_14500
FBgn0001084	Bger_17738
FBgn0260940	Bger_05625
FBgn0035519	Bger_25905
FBgn0039868	Bger_10725
FBgn0030558	Bger_22036
FBgn0020261	Bger_24348
FBgn0039588	Bger_07746
FBgn0031146	Bger_17406
FBgn0036519	Bger_13609
FBgn0261862	Bger_16467
FBgn0051116	Bger_11394
FBgn0034262	Bger_26235
FBgn0035722	Bger_22114
FBgn0035245	Bger_24523
FBgn0259150	Bger_11233
FBgn0003386	Bger_10649
FBgn0034271	Bger_18639
FBgn0030268	Bger_03102
FBgn0052369	Bger_18178
FBgn0042185	Bger_19178
FBgn0032205	Bger_01499
FBgn0038842	Bger_26574
FBgn0037529	Bger_13120
FBgn0037814	Bger_01517
FBgn0032804	Bger_20833
FBgn0044050	Bger_08670
FBgn0010213	Bger_07796
FBgn0034186	Bger_02409
FBgn0010551	Bger_27126
FBgn0002590	Bger_25155
FBgn0260945	Bger_10975
FBgn0261617	nejire
FBgn0259969	Bger_21847
FBgn0005659	Bger_16559
FBgn0039640	Bger_11322
FBgn0033885	Bger_05078
FBgn0053497	Bger_21048
FBgn0031239	Bger_00223
FBgn0260012	Bger_15180
FBgn0020370	Bger_01886
FBgn0035901	Bger_19587
FBgn0264326	Bger_08417
FBgn0036913	Bger_07225
FBgn0052579	Bger_01543
FBgn0037655	Bger_08489
FBgn0034933	Bger_10476
FBgn0037073	Bger_12727
FBgn0260857	Bger_07051
FBgn0039977	Bger_11407
FBgn0004597	Bger_01994
FBgn0033257	Bger_20003
FBgn0034727	Bger_09817
FBgn0000482	Bger_11612
FBgn0036891	Bger_21603
FBgn0036188	Bger_13597
FBgn0262738	Bger_18892
FBgn0000181	Bger_12971
FBgn0032940	Bger_12168
FBgn0010830	Bger_05901
FBgn0030931	Bger_05726
FBgn0034631	Bger_21971
FBgn0034237	Bger_17376
FBgn0037410	Bger_17077
FBgn0032444	Bger_16305
FBgn0262937	Bger_23008
FBgn0003312	Bger_09617
FBgn0035521	Bger_18526
FBgn0039187	Bger_14892
FBgn0034279	Bger_13205
FBgn0020304	Bger_17776
FBgn0264340	Bger_09119
FBgn0032156	Bger_06099
FBgn0027375	Bger_23599
FBgn0050357	Bger_19160
FBgn0038205	Bger_09468
FBgn0039056	Bger_09026
FBgn0032030	Bger_06621
FBgn0038660	Bger_06188
FBgn0020378	Bger_25471
FBgn0038475	Bger_23437
FBgn0262685	Bger_03388
FBgn0025724	Bger_07047
FBgn0051869	Bger_25715
FBgn0053003	Bger_16403
FBgn0027537	Bger_00402
FBgn0037430	Bger_28131
FBgn0027364	Bger_18868
FBgn0030600	Bger_14389
FBgn0039863	Bger_06722
FBgn0037834	Bger_11894
FBgn0283503	Bger_19804
FBgn0016697	Bger_15776
FBgn0000307	Bger_22684
FBgn0029690	Bger_17881
FBgn0032311	Bger_07777
FBgn0036316	Bger_18340
FBgn0036515	Bger_15321
FBgn0039419	Bger_20658
FBgn0035575	Bger_03619
FBgn0030341	Bger_02811
FBgn0028692	Bger_07570
FBgn0038519	Bger_08172
FBgn0035676	Bger_07106
FBgn0051216	Bger_01556
FBgn0013269	Bger_01375
FBgn0051363	Bger_01799
FBgn0035936	Bger_22119
FBgn0029714	Bger_15749
FBgn0086129	Bger_14582
FBgn0003189	Bger_13757
FBgn0039818	Bger_08615
FBgn0030710	Bger_16512
FBgn0065108	Bger_02048
FBgn0259727	Bger_17053
FBgn0039654	Bger_02243
FBgn0261279	Bger_08164
FBgn0002914	Bger_14522
FBgn0032713	Bger_02581
FBgn0037336	Bger_14201
FBgn0000152	Bger_18581
FBgn0032261	Bger_18142
FBgn0036414	Bger_25146
FBgn0029736	Bger_15758
FBgn0265194	Bger_25684
FBgn0033785	Bger_07253
FBgn0004034	Bger_25461
FBgn0031252	Bger_09307
FBgn0004895	Bger_03645
FBgn0036029	Bger_03417
FBgn0001125	Bger_22402
FBgn0032480	Bger_15395
FBgn0015402	Bger_03779
FBgn0030592	Bger_01335
FBgn0051133	Bger_02292
FBgn0034071	Bger_04256
FBgn0085194	Bger_25326
FBgn0036862	Bger_13888
FBgn0031972	Bger_01351
FBgn0036206	Bger_15996
FBgn0032886	Bger_00517
FBgn0034534	Bger_01207
FBgn0037445	Bger_19085
FBgn0035767	Bger_18216
FBgn0040491	Bger_00552
FBgn0266709	Bger_01581
FBgn0029885	Bger_02291
FBgn0260750	Bger_22060
FBgn0039291	Bger_17251
FBgn0028408	Bger_06933
FBgn0037382	Bger_20089
FBgn0024320	Bger_01645
FBgn0086711	Bger_07722
FBgn0035592	Bger_04539
FBgn0036271	Bger_27851
FBgn0032135	Bger_12802
FBgn0004878	Bger_12145
FBgn0261976	Bger_13382
FBgn0031313	Bger_26192
FBgn0003676	Bger_02199
FBgn0037926	Bger_00188
FBgn0039027	Bger_22464
FBgn0261574	Bger_15590
FBgn0051108	Bger_21196
FBgn0261786	Bger_10385
FBgn0037391	Bger_17688
FBgn0035335	Bger_17404
FBgn0037715	Bger_10015
FBgn0036665	Bger_03627
FBgn0000018	Bger_05205
FBgn0004607	Bger_24543
FBgn0039488	Bger_05436
FBgn0034418	Bger_03995
FBgn0019650	Bger_13690
FBgn0029958	Bger_06525
FBgn0039225	Bger_15373
FBgn0034452	Bger_12610
FBgn0039450	Bger_22689
FBgn0260798	Bger_09938
FBgn0031637	Bger_01987
FBgn0011666	Bger_28135
FBgn0259832	Bger_02975
FBgn0036661	Bger_16709
FBgn0030057	Bger_05906
FBgn0030218	Bger_14029
FBgn0038746	Bger_12495
FBgn0031174	Bger_01214
FBgn0028695	Bger_00891
FBgn0035423	Bger_22276
FBgn0266521	Bger_00045
FBgn0263197	Bger_11513
FBgn0265045	Bger_05456
FBgn0038282	Bger_13385
FBgn0261396	Bger_06628
FBgn0035590	Bger_15426
FBgn0037297	Bger_14855
FBgn0005638	Bger_09434
FBgn0085342	Bger_05746
FBgn0036992	Bger_20925
FBgn0024887	Bger_19836
FBgn0003502	Bger_14401
FBgn0025697	Bger_15661
FBgn0037758	Bger_05950
FBgn0035588	Bger_15432
FBgn0010750	Bger_23406
FBgn0033738	Bger_17694
FBgn0051632	Bger_16235
FBgn0264255	Bger_23189
FBgn0025687	Bger_00899
FBgn0052483	Bger_15333
FBgn0261804	Bger_01350
FBgn0032445	Bger_06630
FBgn0020294	Bger_15094
FBgn0024983	Bger_21247
FBgn0031634	Bger_14815
FBgn0004556	Bger_00470
FBgn0013563	Bger_01977
FBgn0033623	Bger_14460
FBgn0034733	Bger_07323
FBgn0035420	Bger_14236
FBgn0039020	Bger_08279
FBgn0038318	Bger_23504
FBgn0019938	Bger_06198
FBgn0086710	Bger_00600
FBgn0037606	Bger_04398
FBgn0016693	Bger_15881
FBgn0037323	Bger_20369
FBgn0086613	Bger_19309
FBgn0036557	Bger_19732
FBgn0038607	Bger_18173
FBgn0037007	Bger_08241
FBgn0039155	Bger_19788
FBgn0032229	Bger_10768
FBgn0001105	Bger_11383
FBgn0260935	Bger_03521
FBgn0036927	Bger_08852
FBgn0267376	Bger_08024
FBgn0036116	Bger_10252
FBgn0027868	Bger_01165
FBgn0038197	Bger_24290
FBgn0263973	Bger_19181
FBgn0264975	Bger_11454
FBgn0003159	Bger_07486
FBgn0030052	Bger_09404
FBgn0003082	Bger_11866
FBgn0053489	Bger_08389
FBgn0030590	Bger_01340
FBgn0000261	Bger_24235
FBgn0025388	Bger_18056
FBgn0030054	Bger_23553
FBgn0033554	Bger_10149
FBgn0015320	Bger_14487
FBgn0024315	Bger_03338
FBgn0034266	Bger_15777
FBgn0032258	Bger_06632
FBgn0053116	Bger_18649
FBgn0263780	Bger_00051
FBgn0034546	Bger_22856
FBgn0001079	Bger_18754
FBgn0044324	Bger_06398
FBgn0003462	Bger_10008
FBgn0000557	Bger_19013
FBgn0259152	Bger_03051
FBgn0027783	Bger_15608
FBgn0023175	Bger_15814
FBgn0261111	Bger_00340
FBgn0010620	Bger_01262
FBgn0035337	Bger_04244
FBgn0023171	Bger_02707
FBgn0263391	Bger_11966
FBgn0039044	Bger_17830
FBgn0001202	Bger_04518
FBgn0038437	Bger_15193
FBgn0010356	Bger_20238
FBgn0266411	Bger_02962
FBgn0031474	Bger_09450
FBgn0051251	Bger_14195
FBgn0038063	Bger_13956
FBgn0035145	Bger_23245
FBgn0283680	Bger_04380
FBgn0015544	Bger_09286
FBgn0031995	Bger_05300
FBgn0264707	Bger_01697
FBgn0035679	Bger_07199
FBgn0039879	Bger_00931
FBgn0004864	Bger_00465
FBgn0260860	Bger_20075
FBgn0017457	Bger_22619
FBgn0032246	Bger_17521
FBgn0022224	Bger_26612
FBgn0038421	Bger_06570
FBgn0266410	Bger_07784
FBgn0026015	Bger_01588
FBgn0064115	Bger_10315
FBgn0261831	Bger_25654
FBgn0040211	Bger_16592
FBgn0016687	Bger_13058
FBgn0037709	Bger_12456
FBgn0003401	Bger_05298
FBgn0038405	Bger_04080
FBgn0025615	Bger_26861
FBgn0000173	Bger_14002
FBgn0033815	Bger_18572
FBgn0032388	Bger_24454
FBgn0052816	Bger_15066
FBgn0039554	Bger_14437
FBgn0029906	Bger_11291
FBgn0037491	Bger_24016
FBgn0035039	Bger_09139
FBgn0037162	Bger_02150
FBgn0035627	Bger_10605
FBgn0024362	Bger_20285
FBgn0032337	Bger_26846
FBgn0028919	Bger_16581
FBgn0011336	Bger_14858
FBgn0051712	Bger_23640
FBgn0032691	Bger_04289
FBgn0015905	Bger_25879
FBgn0027342	Bger_01731
FBgn0036702	Bger_05318
FBgn0031602	Bger_09786
FBgn0050122	Bger_07256
FBgn0035661	Bger_09153
FBgn0263929	Bger_12683
FBgn0034942	Bger_00176
FBgn0036570	Bger_07456
FBgn0069969	Bger_08468
FBgn0028538	Bger_12269
FBgn0029783	Bger_05739
FBgn0038596	Bger_15282
FBgn0267449	Bger_03880
FBgn0027608	Bger_15054
FBgn0039875	Bger_08405
FBgn0025519	Bger_12200
FBgn0026433	Bger_15095
FBgn0051648	Bger_20592
FBgn0030411	Bger_17155
FBgn0261555	Bger_24009
FBgn0032648	Bger_17055
FBgn0030969	Bger_13851
FBgn0027654	Bger_16268
FBgn0039904	Bger_08149
FBgn0030791	Bger_10063
FBgn0051637	Bger_03530
FBgn0036846	Bger_00652
FBgn0261612	Bger_05519
FBgn0011361	Bger_06103
FBgn0263354	Bger_14191
FBgn0259171	Bger_11776
FBgn0050384	Bger_04802
FBgn0025624	Bger_06521
FBgn0039861	Bger_07928
FBgn0001263	Bger_03469
FBgn0026144	Bger_15335
FBgn0261723	Bger_16441
FBgn0031309	Bger_25385
FBgn0034707	Bger_00919
FBgn0039055	Bger_25165
FBgn0052532	Bger_14678
FBgn0004908	Bger_05043
FBgn0086768	Bger_21279
FBgn0086694	Bger_02376
FBgn0035528	Bger_15044
FBgn0000500	Bger_09179
FBgn0033375	Bger_15742
FBgn0037702	Bger_09270
FBgn0037906	Bger_07207
FBgn0031514	Bger_17307
FBgn0000109	Bger_22289
FBgn0039627	Bger_19496
FBgn0028697	Bger_02274
FBgn0266723	Bger_04503
FBgn0037707	Bger_12179
FBgn0035918	Bger_13365
FBgn0053526	Bger_02645
FBgn0034420	Bger_23639
FBgn0036258	Bger_17265
FBgn0002735	Bger_05984
FBgn0050381	Bger_16920
FBgn0030759	Bger_22075
FBgn0030692	Bger_19119
FBgn0004169	Bger_19754
FBgn0027518	Bger_14735
FBgn0026430	Bger_12888
FBgn0023181	Bger_18065
FBgn0015513	Bger_06136
FBgn0264817	Bger_13335
FBgn0037632	Bger_00400
FBgn0037265	Bger_11638
FBgn0029932	Bger_24327
FBgn0036576	Bger_06153
FBgn0030678	Bger_20467
FBgn0010038	Bger_23706
FBgn0031646	Bger_10167
FBgn0037654	Bger_21348
FBgn0030437	Bger_18111
FBgn0029858	Bger_05155
FBgn0033122	Bger_20937
FBgn0004401	Bger_11138
FBgn0263396	Bger_19049
FBgn0036509	Bger_00985
FBgn0036979	Bger_04357
FBgn0266917	Bger_02821
FBgn0033698	Bger_16836
FBgn0000577	Bger_00720
FBgn0004397	Bger_14436
FBgn0052264	Bger_03972
FBgn0027363	Bger_11511
FBgn0038100	Bger_08242
FBgn0033059	Bger_17326
FBgn0039676	Bger_03497
FBgn0029959	Bger_17532
FBgn0032446	Bger_10403
FBgn0004924	Bger_15140
FBgn0031871	Bger_14404
FBgn0031233	Bger_04140
FBgn0030841	Bger_18380
FBgn0037624	Bger_03148
FBgn0034067	Bger_19231
FBgn0030574	Bger_12260
FBgn0038535	Bger_12872
FBgn0034324	Bger_17161
FBgn0035719	Bger_14218
FBgn0037648	Bger_10911
FBgn0085386	Bger_17493
FBgn0037093	Bger_03602
FBgn0035495	Bger_10613
FBgn0261241	Bger_16862
FBgn0035282	Bger_18374
FBgn0001078	Bger_09989
FBgn0026089	Bger_20466
FBgn0087008	Bger_21701
FBgn0000611	Bger_21568
FBgn0259680	Bger_16364
FBgn0029962	Bger_26502
FBgn0030121	Bger_08809
FBgn0032378	Bger_08387
FBgn0031703	Bger_22638
FBgn0003975	vestigial
FBgn0260748	Bger_25377
FBgn0035445	Bger_11886
FBgn0028336	Bger_24417
FBgn0029903	Bger_04075
FBgn0034029	Bger_09843
FBgn0266019	Bger_11884
FBgn0267689	Bger_17855
FBgn0000384	Bger_24840
FBgn0036691	Bger_23424
FBgn0039271	Bger_08620
FBgn0001313	Bger_14256
FBgn0000212	Bger_05484
FBgn0032646	Bger_00077
FBgn0037020	Bger_15331
FBgn0035471	Bger_04286
FBgn0067102	Bger_01261
FBgn0040395	Bger_23857
FBgn0283724	Bger_16802
FBgn0037338	Bger_21258
FBgn0035318	Bger_21859
FBgn0033844	Bger_25635
FBgn0037199	Bger_25640
FBgn0038747	Bger_08486
FBgn0038294	Bger_21951
FBgn0024232	Bger_25989
FBgn0259223	Bger_17941
FBgn0053229	Bger_09782
FBgn0261789	Bger_04972
FBgn0033687	Bger_15744
FBgn0020545	Bger_05758
FBgn0003023	Bger_04093
FBgn0036928	Bger_02657
FBgn0035640	Bger_08593
FBgn0025814	Bger_17290
FBgn0004435	Bger_17164
FBgn0039075	Bger_27983
FBgn0026702	Bger_03083
FBgn0032147	Bger_05368
FBgn0013576	Bger_16283
FBgn0031857	Bger_12853
FBgn0002283	Bger_12340
FBgn0000108	Bger_01512
FBgn0033464	Bger_21750
FBgn0025637	Bger_18710
FBgn0037477	Bger_11811
FBgn0037359	Bger_20655
FBgn0032054	Bger_03852
FBgn0032596	Bger_07642
FBgn0261397	Bger_18718
FBgn0038837	Bger_16396
FBgn0033887	Bger_12360
FBgn0033473	Bger_06721
FBgn0038181	Bger_01833
FBgn0086916	Bger_24392
FBgn0004649	Bger_19350
FBgn0050181	Bger_23618
FBgn0003116	Bger_09086
FBgn0010052	Bger_18826
FBgn0036774	Bger_03283
FBgn0034463	Bger_20187
FBgn0259824	Bger_06246
FBgn0084001	Bger_17219
FBgn0036107	Bger_14283
FBgn0030522	Bger_16761
FBgn0027084	Bger_24888
FBgn0033907	Bger_22146
FBgn0035888	Bger_22054
FBgn0015296	Bger_09874
FBgn0003285	Bger_08395
FBgn0029943	Bger_16121
FBgn0002022	Bger_02660
FBgn0036463	Bger_05434
FBgn0265988	Bger_05184
FBgn0052380	Bger_00829
FBgn0029789	Bger_10314
FBgn0263038	Bger_19187
FBgn0001977	Bger_06147
FBgn0028884	Bger_07620
FBgn0003463	Bger_24822
FBgn0035811	Bger_09993
FBgn0036194	Bger_13604
FBgn0025595	Bger_03123
FBgn0000014	Bger_24605
FBgn0261506	Bger_27087
FBgn0036990	Bger_07271
FBgn0026261	Bger_16734
FBgn0030507	Bger_05800
FBgn0005642	Bger_01732
FBgn0000499	Bger_04903
FBgn0052675	Bger_07917
FBgn0035993	Bger_09805
FBgn0000017	Bger_15393
FBgn0038984	Bger_05909
FBgn0039229	Bger_20264
FBgn0031413	Bger_15613
FBgn0086675	Bger_09145
FBgn0263251	Bger_19482
FBgn0250819	Bger_07511
FBgn0051759	Bger_05705
FBgn0004378	Bger_10094
FBgn0051855	Bger_00623
FBgn0039233	Bger_03758
FBgn0035388	Bger_12335
FBgn0037913	Bger_07931
FBgn0033584	Bger_10107
FBgn0029976	Bger_10591
FBgn0050497	Bger_22908
FBgn0053180	Bger_06352
FBgn0030851	Bger_14974
FBgn0052945	Bger_10720
FBgn0026262	Bger_04529
FBgn0032769	Bger_09876
FBgn0003388	Bger_13798
FBgn0001087	Bger_00900
FBgn0031061	Bger_15151
FBgn0000303	Bger_14769
FBgn0045852	Bger_12993
FBgn0051163	Bger_20311
FBgn0033928	Bger_25096
FBgn0030412	Bger_18425
FBgn0028375	Bger_13067
FBgn0028992	Bger_10199
FBgn0036360	Bger_06106
FBgn0039737	Bger_02441
FBgn0039594	Bger_00297
FBgn0038653	Bger_12530
FBgn0037902	Bger_07216
FBgn0030990	Bger_06932
FBgn0034970	Bger_18559
FBgn0261373	Bger_23560
FBgn0030511	Bger_26845
FBgn0039638	Bger_10076
FBgn0027589	Bger_23652
FBgn0027565	Bger_01998
FBgn0040765	Bger_22755
FBgn0026616	Bger_26225
FBgn0034717	Bger_20501
FBgn0029504	Bger_12304
FBgn0031255	Bger_12137
FBgn0029594	Bger_13189
FBgn0019972	Bger_15489
FBgn0031090	Bger_03216
FBgn0001961	Bger_13608
FBgn0261995	Bger_10378
FBgn0027599	Bger_03137
FBgn0262511	Bger_22288
FBgn0037922	Bger_10708
FBgn0035137	Bger_21637
FBgn0027950	Bger_14965
FBgn0036018	Bger_16378
FBgn0085224	Bger_27015
FBgn0030864	Bger_18280
FBgn0004859	Bger_13404
FBgn0037713	Bger_12355
FBgn0032704	Bger_09606
FBgn0035879	Bger_16753
FBgn0263599	Bger_06358
FBgn0023143	Bger_20724
FBgn0050118	Bger_28016
FBgn0029826	Bger_18632
FBgn0020299	Bger_16272
FBgn0266599	Bger_02831
FBgn0003079	Bger_28322
FBgn0015221	Bger_10136
FBgn0259242	Bger_20000
FBgn0261808	Bger_10255
FBgn0004885	Bger_07076
FBgn0025574	Bger_25292
FBgn0264855	Bger_11289
FBgn0031493	Bger_10357
FBgn0029952	Bger_23601
FBgn0034436	Bger_21972
FBgn0037716	Bger_01778
FBgn0039994	Bger_15171
FBgn0036448	Bger_12740
FBgn0037895	Bger_06629
FBgn0039710	Bger_12285
FBgn0038611	Bger_03525
FBgn0040398	Bger_09393
FBgn0013720	Bger_17807
FBgn0050185	Bger_23900
FBgn0035880	Bger_11582
FBgn0033680	Bger_16882
FBgn0015521	Bger_04887
FBgn0021847	Bger_21415
FBgn0039084	Bger_09101
FBgn0083969	Bger_26941
FBgn0029114	Bger_20008
FBgn0039118	Bger_16352
FBgn0033141	Bger_12321
FBgn0010774	Bger_04922
FBgn0025684	Bger_07287
FBgn0262126	Bger_05764
FBgn0030096	Bger_00681
FBgn0042199	Bger_03576
FBgn0037262	Bger_22969
FBgn0003598	Bger_17426
FBgn0035483	Bger_15743
FBgn0037490	Bger_08269
FBgn0032800	Bger_16137
FBgn0003567	Bger_00591
FBgn0039665	Bger_08628
FBgn0020309	Bger_24171
FBgn0261278	Bger_26277
FBgn0015949	Bger_04159
FBgn0085410	Bger_26633
FBgn0037832	Bger_20896
FBgn0032901	Bger_25531
FBgn0004854	Bger_06125
FBgn0022160	Bger_12745
FBgn0261276	Bger_19639
FBgn0033104	Bger_22824
FBgn0264562	Bger_18448
FBgn0005777	Bger_03491
FBgn0030605	Bger_21426
FBgn0031314	Bger_15957
FBgn0038427	Bger_06899
FBgn0031052	Bger_11428
FBgn0266449	Bger_07160
FBgn0064126	Bger_13434
FBgn0261625	Bger_02050
FBgn0261858	Bger_07432
FBgn0034313	Bger_12292
FBgn0038916	Bger_00113
FBgn0005614	Bger_20047
FBgn0032797	Bger_12203
FBgn0036402	Bger_16152
FBgn0029512	Bger_00349
FBgn0038313	Bger_00317
FBgn0058470	Bger_08612
FBgn0260386	Bger_11850
FBgn0034176	Bger_07826
FBgn0035199	Bger_24833
FBgn0034902	Bger_19301
FBgn0034716	Bger_18706
FBgn0032721	Bger_12943
FBgn0265935	Bger_07851
FBgn0261683	Bger_15619
FBgn0051235	Bger_17973
FBgn0003319	Bger_04565
FBgn0032421	Bger_04142
FBgn0034109	Bger_14488
FBgn0031895	Bger_17775
FBgn0030208	Bger_09211
FBgn0030838	Bger_07543
FBgn0029822	Bger_01358
FBgn0260759	Bger_06033
FBgn0039407	Bger_03897
FBgn0002543	Bger_25854
FBgn0038632	Bger_15403
FBgn0000449	Bger_24331
FBgn0083968	Bger_16607
FBgn0045063	Bger_13743
FBgn0032533	Bger_27585
FBgn0052105	Bger_02025
FBgn0039914	Bger_02733
FBgn0030364	Bger_05076
FBgn0035517	Bger_19091
FBgn0024945	Bger_05243
FBgn0037686	Bger_08072
FBgn0250906	Bger_19027
FBgn0034611	Bger_06997
FBgn0038499	Bger_21734
FBgn0035622	Bger_16227
FBgn0027786	Bger_17103
FBgn0032919	Bger_21989
FBgn0039667	Bger_24793
FBgn0035704	Bger_00329
FBgn0010421	Bger_19254
FBgn0085312	Bger_16706
FBgn0031381	Bger_09215
FBgn0001083	Bger_12430
FBgn0259178	Bger_00396
FBgn0003557	Bger_05778
FBgn0260442	Bger_01118
FBgn0038504	Bger_13561
FBgn0035173	Bger_24732
FBgn0033194	Bger_12647
FBgn0038745	Bger_13510
FBgn0013799	Bger_03953
FBgn0263776	Bger_09370
FBgn0015351	Bger_20929
FBgn0052104	Bger_07240
FBgn0033757	Bger_08101
FBgn0039836	Bger_00118
FBgn0037613	Bger_05054
FBgn0262160	Bger_08854
FBgn0035960	Bger_12661
FBgn0039302	Bger_03693
FBgn0263231	Bger_19626
FBgn0261575	Bger_14633
FBgn0038038	Bger_00071
FBgn0033117	Bger_07632
FBgn0030612	Bger_04520
FBgn0004655	Bger_12341
FBgn0034974	Bger_21299
FBgn0011586	Bger_10897
FBgn0011277	Bger_01526
FBgn0003748	Bger_07250
FBgn0003435	Bger_13273
FBgn0263977	Bger_17182
FBgn0036235	Bger_06028
FBgn0052590	Bger_06568
FBgn0032381	Bger_18700
FBgn0265598	Bger_11208
FBgn0036510	Bger_13626
FBgn0020270	Bger_21737
FBgn0260933	Bger_00172
FBgn0039674	Bger_01669
FBgn0032129	Bger_00059
FBgn0010197	Bger_14967
FBgn0263930	Bger_19144
FBgn0020385	Bger_00129
FBgn0010109	Bger_12374
FBgn0026417	Bger_23466
FBgn0022238	Bger_07330
FBgn0264907	Bger_03911
FBgn0035449	Bger_00210
FBgn0036439	Bger_08522
FBgn0034923	Bger_01888
FBgn0001981	Bger_26784
FBgn0028434	Bger_04952
FBgn0036277	Bger_02023
FBgn0262647	Bger_04752
FBgn0050106	Bger_08090
FBgn0013997	Bger_05102
FBgn0025837	Bger_08440
FBgn0024250	Bger_16123
FBgn0052676	Bger_04874
FBgn0053527	Bger_23273
FBgn0040384	Bger_06372
FBgn0000024	Bger_26353
FBgn0013343	Bger_07475
FBgn0037622	Bger_13265
FBgn0031450	Bger_01205
FBgn0004860	Bger_21582
FBgn0033702	Bger_08803
FBgn0010113	Bger_13827
FBgn0052296	Bger_19066
FBgn0025885	Bger_04317
FBgn0053156	Bger_19101
FBgn0031628	Bger_11905
FBgn0033971	Bger_02433
FBgn0010926	Bger_03810
FBgn0039854	Bger_04625
FBgn0016701	Bger_05050
FBgn0036746	Bger_06491
FBgn0000229	Bger_26268
FBgn0037061	Bger_01158
FBgn0040342	Bger_18435
FBgn0004652	Bger_27201
FBgn0035162	Bger_16596
FBgn0033092	Bger_08268
FBgn0033183	Bger_15086
FBgn0264449	Bger_24803
FBgn0033453	Bger_01737
FBgn0034908	Bger_01887
FBgn0033636	Bger_06340
FBgn0032018	Bger_05033
FBgn0051221	Bger_15291
FBgn0004647	Bger_03939
FBgn0038407	Bger_26329
FBgn0259985	Bger_20941
FBgn0002789	Bger_03334
FBgn0026431	Bger_01399
FBgn0267487	Bger_26148
FBgn0054001	Bger_00346
FBgn0037911	Bger_16683
FBgn0027601	Bger_17373
FBgn0051721	Bger_20560
FBgn0040823	Bger_18888
FBgn0015282	Bger_06947
FBgn0031100	Bger_00944
FBgn0262714	Bger_05248
FBgn0035734	Bger_00533
FBgn0035047	Bger_00843
FBgn0261554	Bger_21643
FBgn0052196	Bger_12924
FBgn0050295	Bger_00612
FBgn0000658	Bger_23992
FBgn0031093	Bger_14215
FBgn0029718	Bger_07052
FBgn0034957	Bger_09827
FBgn0039490	Bger_08710
FBgn0023522	Bger_01947
FBgn0014022	Bger_06943
FBgn0036942	Bger_03053
FBgn0037963	Bger_14597
FBgn0038135	Bger_04058
FBgn0032656	Bger_26175
FBgn0032242	Bger_11034
FBgn0035050	Bger_05814
FBgn0259246	Bger_15787
FBgn0030004	Bger_04982
FBgn0011296	Bger_14969
FBgn0043884	Bger_22846
FBgn0036964	Bger_16095
FBgn0036879	Bger_10444
FBgn0022960	Bger_00840
FBgn0046114	Bger_19300
FBgn0000084	Bger_19479
FBgn0030091	Bger_13212
FBgn0261274	Bger_05041
FBgn0028737	Bger_21904
FBgn0016977	Bger_21870
FBgn0038126	Bger_09717
FBgn0030716	Bger_10105
FBgn0039689	Bger_09335
FBgn0262955	Bger_13308
FBgn0038055	Bger_20752
FBgn0039224	Bger_03654
FBgn0005536	Bger_08225
FBgn0266346	Bger_10732
FBgn0038928	Bger_00847
FBgn0029174	Bger_01076
FBgn0030701	Bger_15878
FBgn0014075	Bger_05803
FBgn0038235	Bger_10355
FBgn0086361	Bger_20783
FBgn0040350	Bger_03326
FBgn0040296	Bger_05982
FBgn0011763	Bger_05295
FBgn0031229	Bger_15823
FBgn0010504	Bger_23890
FBgn0261811	Bger_10233
FBgn0035630	Bger_08991
FBgn0004087	Bger_09560
FBgn0004107	Bger_00114
FBgn0035675	Bger_15895
FBgn0033247	Bger_14612
FBgn0262112	Bger_07744
FBgn0039347	Bger_17211
FBgn0035321	Bger_12134
FBgn0037358	Bger_07754
FBgn0023520	Bger_02042
FBgn0261509	Bger_26764
FBgn0001123	Bger_27559
FBgn0015524	Bger_23610
FBgn0283471	Bger_06869
FBgn0051122	Bger_01718
FBgn0030630	Bger_00321
FBgn0003165	Bger_19137
FBgn0037315	Bger_02482
FBgn0038968	Bger_23168
FBgn0037238	Bger_08159
FBgn0050373	Bger_14197
FBgn0025936	Bger_18756
FBgn0035760	Bger_14288
FBgn0262954	Bger_05426
FBgn0264324	Bger_00521
FBgn0039301	Bger_17403
FBgn0038788	Bger_05047
FBgn0261800	Bger_02761
FBgn0036000	Bger_21017
FBgn0026196	Bger_13264
FBgn0039829	Bger_10446
FBgn0037255	Bger_19138
FBgn0040020	Bger_03019
FBgn0262801	Bger_00644
FBgn0035726	Bger_14786
FBgn0031882	Bger_07163
FBgn0025720	Bger_06068
FBgn0039507	Bger_03093
FBgn0036282	Bger_06418
FBgn0033631	Bger_24129
FBgn0014380	Bger_17496
